datetime,t_outdoor,hour,day_of_week,month,is_weekend,is_night,t_room_target,t_vorlauf_ideal,t_vorlauf_model1,t_vorlauf_model2,t_vorlauf_model3
2023-11-02 08:45:00,9.775,8,3,11,False,False,20.0,34.315,34.41784446220904,34.619870338208194,34.514100865368896
2023-11-02 09:00:00,10.1,9,3,11,False,False,20.0,33.86,32.26654442941084,34.49432229767064,
2023-11-02 09:15:00,10.375,9,3,11,False,False,20.0,33.475,34.18538864595278,30.586898709844707,27.052321348831466
2023-11-02 09:30:00,10.649999999999999,9,3,11,False,False,20.0,33.09,31.710863648649298,35.28393568415715,34.799900780105894
2023-11-02 09:45:00,10.924999999999999,9,3,11,False,False,20.0,32.705,35.029901607526305,30.56055753515563,41.864063132963835
2023-11-02 10:00:00,11.2,10,3,11,False,False,20.0,32.32,31.145120061495646,32.44509817430974,41.864063132963835
2023-11-02 10:15:00,11.649999999999999,10,3,11,False,False,20.0,31.69,31.206907725691487,24.004130859774044,29.049390816009538
2023-11-02 10:30:00,12.1,10,3,11,False,False,20.0,31.060000000000002,32.280275826054506,28.038510587350647,26.50678616078902
2023-11-02 10:45:00,12.55,10,3,11,False,False,20.0,30.43,28.583703525349065,44.30284777063796,33.686010306176286
2023-11-02 11:00:00,13.0,11,3,11,False,False,20.0,29.799999999999997,30.14118990190619,37.867878466760416,29.881740658771868
2023-11-02 11:15:00,13.175,11,3,11,False,False,20.0,29.555,31.515714131423643,30.723877824524735,28.871064313531434
2023-11-02 11:30:00,13.35,11,3,11,False,False,20.0,29.310000000000002,26.898775148158162,27.534693406750943,25.421727188374337
2023-11-02 11:45:00,13.524999999999999,11,3,11,False,False,20.0,29.065,29.341950787798456,32.53052559894845,33.04914860703666
2023-11-02 12:00:00,13.7,12,3,11,False,False,20.0,28.82,29.209824191372636,33.22280389105258,29.011558159446654
2023-11-02 12:15:00,13.7,12,3,11,False,False,20.0,28.82,29.992734307665966,29.44168721550099,28.519654349069828
2023-11-02 12:30:00,13.7,12,3,11,False,False,20.0,28.82,26.96457393368288,28.767964042399715,28.85743998669319
2023-11-02 12:45:00,13.7,12,3,11,False,False,20.0,28.82,26.839315080373584,28.961526400144848,30.743927368059236
2023-11-02 13:00:00,13.7,13,3,11,False,False,20.0,28.82,29.602912348425345,28.744943306246196,38.6864034285842
2023-11-02 13:15:00,13.75,13,3,11,False,False,20.0,28.75,29.19547700984978,32.920798040487455,23.350489033838073
2023-11-02 13:30:00,13.8,13,3,11,False,False,20.0,28.68,29.055739275518814,37.44702639855856,15.807943850000104
2023-11-02 13:45:00,13.85,13,3,11,False,False,20.0,28.61,29.129672314245465,23.942886056287676,30.132991429927156
2023-11-02 14:00:00,13.9,14,3,11,False,False,20.0,28.54,27.519962917632263,24.941045712093945,38.00238762339208
2023-11-02 14:15:00,13.9,14,3,11,False,False,20.0,28.54,28.888380545741505,33.31109382430319,33.62124538640404
2023-11-02 14:30:00,13.9,14,3,11,False,False,20.0,28.54,28.97960870994802,24.54203892277539,28.321300010856298
2023-11-02 14:45:00,13.9,14,3,11,False,False,20.0,28.54,27.468472872960447,23.737910872806278,22.75211952641114
2023-11-02 15:00:00,13.9,15,3,11,False,False,20.0,28.54,31.338661766717134,35.943800024307734,26.561766418649313
2023-11-02 15:15:00,13.825,15,3,11,False,False,20.0,28.645,29.35574938136768,27.685037900732294,25.294391078858283
2023-11-02 15:30:00,13.75,15,3,11,False,False,20.0,28.75,26.963044754196027,27.87449101830571,30.348927796994197
2023-11-02 15:45:00,13.675,15,3,11,False,False,20.0,28.854999999999997,29.839830412950743,27.074093600237216,27.377097398827367
2023-11-02 16:00:00,13.6,16,3,11,False,False,20.0,28.96,27.49797749465902,30.99469255292946,30.996850499436846
2023-11-02 16:15:00,13.35,16,3,11,False,False,20.0,29.310000000000002,30.49062690561368,25.34414971786132,27.086055785625383
2023-11-02 16:30:00,13.1,16,3,11,False,False,20.0,29.66,31.397893368511106,35.87036228605561,22.70561498446297
2023-11-02 16:45:00,12.85,16,3,11,False,False,20.0,30.009999999999998,28.778976522472433,32.64566213400924,38.38805651258578
2023-11-02 17:00:00,12.6,17,3,11,False,False,20.0,30.36,31.80506419386648,30.178699188812345,23.45686640316122
2023-11-02 17:15:00,12.475,17,3,11,False,False,20.0,30.535,31.15417139040475,28.604030401886195,39.15121196765636
2023-11-02 17:30:00,12.35,17,3,11,False,False,20.0,30.71,31.943090239991736,31.088899290208857,26.829697691812193
2023-11-02 17:45:00,12.225,17,3,11,False,False,20.0,30.884999999999998,33.73018947398092,34.538893779985386,27.918680894503517
2023-11-02 18:00:00,12.1,18,3,11,False,False,20.0,31.060000000000002,30.691917825995695,40.22104920022673,
2023-11-02 18:15:00,11.85,18,3,11,False,False,20.0,31.41,30.279395753463767,36.690689310256474,33.21420254102683
2023-11-02 18:30:00,11.6,18,3,11,False,False,20.0,31.759999999999998,30.425728355561713,35.305158704754334,29.29417034802425
2023-11-02 18:45:00,11.35,18,3,11,False,False,20.0,32.11,30.88628457255184,44.26066009191587,34.48999901431211
2023-11-02 19:00:00,11.1,19,3,11,False,False,20.0,32.46,32.344347435878845,36.77376613723518,43.480790261036574
2023-11-02 19:15:00,11.025,19,3,11,False,False,20.0,32.565,33.076727962224965,31.352562056716305,34.398332910451664
2023-11-02 19:30:00,10.95,19,3,11,False,False,20.0,32.67,33.08503619899503,33.83159184203878,33.7435603706738
2023-11-02 19:45:00,10.875,19,3,11,False,False,20.0,32.775,34.01577487355404,36.872435749348924,36.30669553112215
2023-11-02 20:00:00,10.8,20,3,11,False,False,20.0,32.879999999999995,32.899502837816854,35.003707921014815,28.3604989162162
2023-11-02 20:15:00,10.8,20,3,11,False,False,20.0,32.879999999999995,35.06030111573597,30.553574525322556,46.85733898232084
2023-11-02 20:30:00,10.8,20,3,11,False,False,20.0,32.879999999999995,32.48301475014306,27.515291442396208,40.46403958761174
2023-11-02 20:45:00,10.8,20,3,11,False,False,20.0,32.879999999999995,36.96025374988442,34.63523813378393,30.023094638053912
2023-11-02 21:00:00,10.8,21,3,11,False,False,20.0,32.879999999999995,33.818501021647506,33.3512275386872,35.67612514676728
2023-11-02 21:15:00,10.75,21,3,11,False,False,20.0,32.95,31.66426366537558,36.204964189961416,22.456142925764762
2023-11-02 21:30:00,10.7,21,3,11,False,False,20.0,33.019999999999996,31.413661252908327,33.22261311617115,34.6515177747985
2023-11-02 21:45:00,10.65,21,3,11,False,False,20.0,33.089999999999996,33.81370862286477,31.761457282635885,33.10048141238656
2023-11-02 22:00:00,10.6,22,3,11,False,True,16.0,27.56,27.224805822011223,31.248835863291383,29.473826876524527
2023-11-02 22:15:00,10.6,22,3,11,False,True,16.0,27.56,28.631000741138138,31.047096735796178,24.300430235708717
2023-11-02 22:30:00,10.6,22,3,11,False,True,16.0,27.56,28.269856436860316,20.177823036871317,32.99106516259006
2023-11-02 22:45:00,10.6,22,3,11,False,True,16.0,27.56,27.45075663101469,22.243095383055614,22.840632415815495
2023-11-02 23:00:00,10.6,23,3,11,False,True,16.0,27.56,26.28980942289739,28.014421189521162,33.54005706857315
2023-11-02 23:15:00,10.6,23,3,11,False,True,16.0,27.56,25.287729162971203,27.331667462842866,25.48297061042033
2023-11-02 23:30:00,10.6,23,3,11,False,True,16.0,27.56,26.890227571899466,26.90555232566626,18.27790976431986
2023-11-02 23:45:00,10.6,23,3,11,False,True,16.0,27.56,28.844598191485208,30.443763743846205,25.058531034278086
2023-11-03 00:00:00,10.6,0,4,11,False,True,16.0,27.56,27.881140616195303,34.614244452363494,36.48860412065543
2023-11-03 00:15:00,10.525,0,4,11,False,True,16.0,27.665,25.796391831932016,24.054931533470658,19.478367350283868
2023-11-03 00:30:00,10.45,0,4,11,False,True,16.0,27.77,28.029771388776773,27.533687783034807,22.37595419489358
2023-11-03 00:45:00,10.375,0,4,11,False,True,16.0,27.875,28.452976069593255,39.78616454561062,29.47241853259185
2023-11-03 01:00:00,10.3,1,4,11,False,True,16.0,27.979999999999997,26.654213845698298,28.698526181911838,22.97108361954955
2023-11-03 01:15:00,10.275,1,4,11,False,True,16.0,28.015,28.245587658918293,23.73226094137483,25.73352946354042
2023-11-03 01:30:00,10.25,1,4,11,False,True,16.0,28.049999999999997,28.137313077668995,29.686004574189926,23.99778259282946
2023-11-03 01:45:00,10.225,1,4,11,False,True,16.0,28.085,26.370544553254067,28.213453554963873,31.254733556993184
2023-11-03 02:00:00,10.2,2,4,11,False,True,16.0,28.12,28.656681040522425,35.2561477772818,26.8201224064918
2023-11-03 02:15:00,10.125,2,4,11,False,True,16.0,28.225,29.066176789552355,29.571837769125512,34.21046094560417
2023-11-03 02:30:00,10.05,2,4,11,False,True,16.0,28.33,29.954576864762913,25.87815355720296,20.13855722320859
2023-11-03 02:45:00,9.975,2,4,11,False,True,16.0,28.435000000000002,30.015703078052358,23.194958525936464,35.57844616397763
2023-11-03 03:00:00,9.9,3,4,11,False,True,16.0,28.54,26.47349594806436,28.19719349491761,47.382789603634464
2023-11-03 03:15:00,9.7,3,4,11,False,True,16.0,28.82,27.413262440127316,26.196226422948545,29.68302298545178
2023-11-03 03:30:00,9.5,3,4,11,False,True,16.0,29.1,29.87255290081299,27.617152590754202,31.011564886630868
2023-11-03 03:45:00,9.3,3,4,11,False,True,16.0,29.38,30.15067892636831,30.589783606089142,26.838771130845284
2023-11-03 04:00:00,9.1,4,4,11,False,True,16.0,29.66,30.43257152945907,30.482562308989852,24.79081704819537
2023-11-03 04:15:00,9.025,4,4,11,False,True,16.0,29.765,35.54409723598208,30.44365181212845,38.30669427337823
2023-11-03 04:30:00,8.95,4,4,11,False,True,16.0,29.87,30.726335766039753,34.74291892251124,29.156257771779025
2023-11-03 04:45:00,8.875,4,4,11,False,True,16.0,29.975,31.6783484602709,31.40284492576966,
2023-11-03 05:00:00,8.8,5,4,11,False,True,16.0,30.08,31.511002645239802,51.57718089492796,32.18207759349355
2023-11-03 05:15:00,8.700000000000001,5,4,11,False,True,16.0,30.22,31.197086876958696,30.784672237645292,31.27281419771628
2023-11-03 05:30:00,8.600000000000001,5,4,11,False,True,16.0,30.36,29.88709613303948,28.935863333929333,34.328074399926436
2023-11-03 05:45:00,8.5,5,4,11,False,True,16.0,30.5,31.638453830739902,25.260172886106833,28.027641482644484
2023-11-03 06:00:00,8.4,6,4,11,False,False,20.0,36.239999999999995,35.08076217819364,31.639699585282475,31.61938775632636
2023-11-03 06:15:00,8.25,6,4,11,False,False,20.0,36.45,36.094772089889986,39.623852998758665,30.823445511361086
2023-11-03 06:30:00,8.1,6,4,11,False,False,20.0,36.66,35.93195467825634,38.931263150215884,31.17008548316697
2023-11-03 06:45:00,7.95,6,4,11,False,False,20.0,36.870000000000005,36.99281120907949,36.55605445923545,40.161118778582114
2023-11-03 07:00:00,7.8,7,4,11,False,False,20.0,37.08,40.55198785001026,36.29467415024721,39.322661315451185
2023-11-03 07:15:00,7.8,7,4,11,False,False,20.0,37.08,34.279102211112374,33.9733830347915,41.262189391972214
2023-11-03 07:30:00,7.8,7,4,11,False,False,20.0,37.08,38.109390285561766,36.49771347014176,39.27160762186646
2023-11-03 07:45:00,7.8,7,4,11,False,False,20.0,37.08,34.66092619321552,37.51221140937389,34.3329304488673
2023-11-03 08:00:00,7.8,8,4,11,False,False,20.0,37.08,36.37210220131585,30.01809934695347,48.71747689996452
2023-11-03 08:15:00,8.075,8,4,11,False,False,20.0,36.695,38.32842589545105,39.23317587497851,35.71936243831212
2023-11-03 08:30:00,8.35,8,4,11,False,False,20.0,36.31,36.4064200286432,29.21464648830174,27.468434669650065
2023-11-03 08:45:00,8.625,8,4,11,False,False,20.0,35.925,34.30838283310604,37.10442416007149,40.008658881882255
2023-11-03 09:00:00,8.9,9,4,11,False,False,20.0,35.54,34.467044436110044,35.38355586707483,33.56329208059489
2023-11-03 09:15:00,9.05,9,4,11,False,False,20.0,35.33,36.349396623402015,36.352259251233015,33.84728627442093
